,X Coordinate,Y Coordinate,Stress Rating,Timestamp,Element,Subject Number,Temperature (C),Temperature (F)
1208,30.626980000000003,-96.35835,4.0,1619827036800,"['Litter (dumping, broken glass weeds, graffiti)', 'Poor walking surface', 'Rowdy people']",S34,22.8,73.0
1209,30.62675,-96.35516000000001,2.0,1619827975200,"['Weather condition', 'High speed of traffic', 'Blocked sidewalk']",S34,22.2,72.0
1210,30.594590000000004,-96.29364000000001,4.0,1619971454400,['highway merge'],S34,24.4,76.0
1211,30.44938,-96.05595000000001,5.0,1619973503100,"['lots of traffic', 'Terrible Roads']",S34,24.4,76.0
1212,30.578250000000004,-96.31485,4.0,1619978402400,['unsure where to turn'],S34,27.2,81.0
1213,30.625100000000003,-96.35287000000001,4.0,1620000814500,"['Litter (dumping, broken glass weeds, graffiti)', 'Poor walking surface', 'No sidewalk', 'Unattended dogs']",S34,28.3,83.0
1214,30.627540000000003,-96.34697000000001,1.0,1620001618500,"['Litter (dumping, broken glass weeds, graffiti)', 'Abandoned vehicle', 'Poor walking surface', 'No sidewalk', 'Lack of street lights']",S34,28.3,83.0
1215,30.62553,-96.35700000000001,2.0,1620001417500,"['High speed of traffic', 'Rowdy people']",S34,28.3,83.0
1216,30.625200000000003,-96.35683,3.0,1620086748000,"[""it's a big parking lot; lots of cars are everywhere"", 'turn']",S34,30.0,86.0
1217,30.62805,-96.32694000000001,1.0,1620087678000,['hard to turn into this street'],S34,30.0,86.0
1218,30.622090000000004,-96.33765000000001,,1620089712000,['Lack of crosswalk'],S34,30.0,86.0
1219,30.626140000000003,-96.35586,3.0,1620093942000,"['the train was preventing me from turning right', 'signal']",S34,26.7,80.0
1220,30.648020000000002,-96.34837,2.0,1620150918000,"['I hate construction so much. why is it here now', 'car passing me']",S34,21.1,70.0
1221,30.628220000000002,-96.34122,3.0,1620155108400,['traffic'],S34,25.0,77.0
1222,30.629310000000004,-96.34177000000001,4.0,1620155953200,"['High speed of traffic', 'Lack of crosswalk', 'Weather condition']",S34,25.0,77.0
1223,30.631300000000003,-96.35942000000001,1.0,1618600473600,['Weather condition'],S33,21.1,70.0
1224,30.629610000000003,-96.35995000000001,,1618602748800,['Weather condition'],S33,21.1,70.0
1225,30.630340000000004,-96.35910000000001,1.0,1618688638200,"['Weather condition', 'No benches']",S33,17.2,63.0
1226,30.630810000000004,-96.35836,1.0,1618800475200,"['Crosswalk and pedestrian light missing', 'Lack of street lights', 'No benches', 'Unattended dogs']",S33,15.6,60.0
1227,30.629420000000003,-96.3606,2.0,1618877852100,"['Unattended dogs', 'Litter (dumping, broken glass weeds, graffiti)']",S33,20.6,69.0
1228,30.63012,-96.35784000000001,1.0,1618969693200,"['Steep sidewalk slope', 'No benches', 'Poor walking surface']",S33,17.8,64.0
1229,30.63126,-96.35908,1.0,1618969981800,['Poor walking surface'],S33,17.8,64.0
1230,30.629620000000003,-96.35976000000001,1.0,1619065321800,"['Crosswalk and pedestrian light missing', 'No sidewalk', 'Poor walking surface']",S33,14.4,58.0
1231,30.628860000000003,-96.35878000000001,1.0,1619065162200,['Blocked sidewalk'],S33,14.4,58.0
1232,30.631040000000002,-96.35960000000001,1.0,1619135906400,"['electric cable', 'No sidewalk', 'Weather condition', 'No sidewalk']",S33,20.6,69.0
1233,30.631300000000003,-96.35918000000001,2.0,1619232745800,"['Weather condition', 'No sidewalk', 'No benches']",S33,18.9,66.0
1234,30.626310000000004,-96.35787,2.0,1619315040600,"['High speed of traffic', 'Lack of street lights', 'No benches']",S33,23.3,74.0
1235,30.629800000000003,-96.35778,,1619402325900,"['No sidewalk', 'No benches']",S33,25.0,77.0
1236,30.628790000000002,-96.35889,2.0,1619403518400,"['No sidewalk', 'Lack of street lights', 'No benches']",S33,23.9,75.0
1237,30.631190000000004,-96.35895000000001,2.0,1619663202900,"['No sidewalk', 'Lack of street lights', 'No benches']",S33,26.7,80.0
1238,30.631000000000004,-96.35862,3.0,1619754365400,"['Lack of street lights', 'Weather condition', 'No sidewalk', 'Lack of street lights', 'No benches']",S33,23.9,75.0
1239,30.630930000000003,-96.35859,1.0,1619836326300,"['Rowdy people', 'No sidewalk', 'No benches']",S33,21.7,71.0
1240,30.629590000000004,-96.35793000000001,1.0,1620006334200,"['No sidewalk', 'No benches']",S33,27.2,81.0
1241,30.63031,-96.35914000000001,1.0,1620093177000,"['No sidewalk', 'No benches']",S33,27.8,82.0
1242,30.631050000000002,-96.3598,1.0,1620177875700,"['No sidewalk', 'No benches']",S33,22.8,73.0
1243,30.629170000000002,-96.35915000000001,1.0,1620264820200,"['Litter (dumping, broken glass weeds, graffiti)', 'No sidewalk', 'No benches']",S33,23.9,75.0
1244,30.63117,-96.35888000000001,1.0,1620352235400,"['No sidewalk', 'Lack of street lights', 'No benches']",S33,26.7,80.0
1245,30.629990000000003,-96.35973000000001,1.0,1620524232000,"['Poor walking surface', 'No sidewalk', 'Lack of street lights', 'No benches']",S33,26.7,80.0
1246,30.63098,-96.35943,1.0,1620610414500,"['Litter (dumping, broken glass weeds, graffiti)', 'No sidewalk', 'Lack of street lights', 'No benches']",S33,27.8,82.0
1247,30.462030000000002,-96.15046000000001,1.0,1620695278800,"['Lack of speed signs', 'Unattended dogs', 'No sidewalk']",S33,23.3,74.0
1248,30.630770000000002,-96.35854,1.0,1620791623800,"['Weather condition', 'No sidewalk', 'Lack of street lights']",S33,18.9,66.0
1249,30.62946,-96.35796,,1620871132800,"['Crosswalk and pedestrian light missing', 'Poor walking surface', 'No sidewalk', 'Lack of street lights', 'No benches']",S33,17.8,64.0
1250,30.62899,-96.35860000000001,,1620962468400,"['High speed of traffic', 'Litter (dumping, broken glass weeds, graffiti)', 'No sidewalk', 'Lack of street lights']",S33,22.2,72.0
1251,30.629700000000003,-96.35963000000001,1.0,1621121664600,"['Litter (dumping, broken glass weeds, graffiti)', 'Poor walking surface']",S33,27.2,81.0
1252,30.629050000000003,-96.35348,1.0,1621195920000,"['Litter (dumping, broken glass weeds, graffiti)', 'Abandoned vehicle', 'Poor walking surface', 'Blocked sidewalk', 'No sidewalk', 'Unattended dogs', 'Litter (dumping, broken glass weeds, graffiti)', 'No benches']",S33,25.0,77.0
1253,30.61784,-96.3452,2.0,1618712007000,"['Poor walking surface', 'No sidewalk', 'Lack of street lights', 'Litter (dumping, broken glass weeds, graffiti)', 'Poor walking surface']",S35,13.3,56.0
1254,30.630760000000002,-96.35851000000001,1.0,1618801362000,"['Poor walking surface', 'Steep sidewalk slope']",S35,15.6,60.0
1255,30.622940000000003,-96.34822000000001,3.0,1618891178100,"['Crosswalk and pedestrian light missing', 'Unattended dogs', 'Litter (dumping, broken glass weeds, graffiti)']",S35,18.3,65.0
1256,30.621850000000002,-96.34665000000001,,1618891026000,['Lack of street lights'],S35,18.3,65.0
1257,30.62986,-96.36012000000001,2.0,1618964866200,"['Unattended dogs', 'Lack of crosswalk']",S35,20.0,68.0
1258,30.630090000000003,-96.36032,3.0,1619053394400,"['No sidewalk', 'No benches']",S35,16.1,61.0
1259,30.61062,-96.34674000000001,2.0,1619139404400,"['Crosswalk and pedestrian light missing', 'Lack of crosswalk', 'No benches', 'Tree missing']",S35,20.0,68.0
1260,30.63003,-96.36031000000001,3.0,1619225016000,"['Poor walking surface', 'Blocked sidewalk', 'No sidewalk']",S35,19.4,67.0
1261,30.674910000000004,-96.41199,1.0,1619314110000,"['Blocked sidewalk', 'Lack of crosswalk', 'Blocked sidewalk', 'Lack of crosswalk', 'car speeding in opposite direction']",S35,21.0,70.0
1262,30.631290000000003,-96.35942000000001,3.0,1619400087600,"['Litter (dumping, broken glass weeds, graffiti)', 'Weather condition']",S35,25.0,77.0
1263,30.631040000000002,-96.35977000000001,5.0,1619491410000,"['High speed of traffic', 'No benches']",S35,23.9,75.0
1264,30.630830000000003,-96.35857000000001,2.0,1619567218800,"['Steep sidewalk slope', 'Lack of street lights']",S35,25.0,77.0
1265,30.629400000000004,-96.35867,4.0,1619570450400,"['Litter (dumping, broken glass weeds, graffiti)', 'Abandoned vehicle', 'Weather condition']",S35,25.0,77.0
1266,30.630530000000004,-96.35817,4.0,1619651629200,"['Rowdy people', 'Poor walking surface', 'Lack of street lights', 'Lack of crosswalk']",S35,28.3,83.0
1267,30.629240000000003,-96.35952,,1619757159600,"['Crosswalk and pedestrian light missing', 'Unattended dogs', 'Tree missing']",S35,23.3,74.0
1268,30.629590000000004,-96.35977000000001,3.0,1619833114200,"['Tree missing', 'Litter (dumping, broken glass weeds, graffiti)', 'Weather condition']",S35,21.7,71.0
1269,30.631200000000003,-96.35895000000001,2.0,1619832173400,"['Crosswalk and pedestrian light missing', 'No benches']",S35,21.7,71.0
1270,30.629,-96.35939,3.0,1620003423000,"['Lack of crosswalk', 'No benches']",S35,28.3,83.0
1271,30.631190000000004,-96.35900000000001,4.0,1620103854900,"['Crosswalk and pedestrian light missing', 'Steep sidewalk slope', 'Lack of street lights']",S35,26.1,79.0
1272,30.628510000000002,-96.3597,3.0,1620158620800,"['High speed of traffic', 'Lack of street lights', 'Lack of crosswalk']",S35,25.0,77.0
1273,30.632520000000003,-96.35243000000001,4.0,1620160720200,"['Crosswalk and pedestrian light missing', 'High speed of traffic']",S35,25.0,77.0
1274,30.629150000000003,-96.35867,2.0,1620161832000,"['Ice on the road and hidden stop sign.', 'Tree missing', 'Litter (dumping, broken glass weeds, graffiti)']",S35,25.0,77.0
1275,30.626730000000002,-96.35479000000001,2.0,1620161551200,"['Crosswalk and pedestrian light missing', 'Lack of crosswalk']",S35,25.0,77.0
1276,30.630630000000004,-96.35828000000001,4.0,1620178734900,"['high speed cars', 'Unattended dogs', 'Tree missing', 'Litter (dumping, broken glass weeds, graffiti)', 'Weather condition']",S35,22.8,73.0
1277,30.616310000000002,-96.34322,3.0,1620327170700,"['Crosswalk and pedestrian light missing', 'Unattended dogs']",S35,27.2,81.0
1278,30.613760000000003,-96.33996,4.0,1620329757600,"['Crosswalk and pedestrian light missing', 'Unattended dogs', 'Litter (dumping, broken glass weeds, graffiti)']",S35,27.8,82.0
1279,30.609910000000003,-96.34675000000001,2.0,1620330537600,"['Litter (dumping, broken glass weeds, graffiti)', 'Weather condition']",S35,27.8,82.0
1280,30.630820000000003,-96.35991000000001,2.0,1620366112200,"['Crosswalk and pedestrian light missing', 'No benches']",S35,22.8,73.0
1281,30.60451,-96.35926,4.0,1620405057600,"['Crosswalk and pedestrian light missing', 'No sidewalk']",S35,26.1,79.0
1282,30.62909,-96.35845,,1620522693000,"['No sidewalk', 'No benches']",S35,26.7,80.0
1283,30.629690000000004,-96.35956,2.0,1620544722000,"['Crosswalk and pedestrian light missing', 'Litter (dumping, broken glass weeds, graffiti)', 'Lack of street lights']",S35,24.4,76.0
1284,30.630850000000002,-96.36001,3.0,1620755145000,"['Poor walking surface', 'Lack of street lights']",S35,27.8,82.0
1285,30.622130000000002,-96.34311000000001,2.0,1619143350000,['Lack of crosswalk'],S37,19.4,67.0
1286,30.61961,-96.34419000000001,2.0,1619189953500,[],S37,20.0,68.0
1287,30.616210000000002,-96.34824,2.0,1619229127500,['traffic light'],S37,18.9,66.0
1288,30.618160000000003,-96.34759000000001,2.0,1619284069500,['had an awkward encounter with an old classmate'],S37,23.9,75.0
1289,30.628230000000002,-96.35943,2.0,1619318502000,['High speed of traffic'],S37,21.1,70.0
1290,30.626230000000003,-96.35765,,1619319305700,['High speed of traffic'],S37,21.1,70.0
1291,30.62843,-96.35971,2.0,1619484750900,['High speed of traffic'],S37,26.7,80.0
1292,30.628680000000003,-96.35906000000001,2.0,1619484839100,['Poor walking surface'],S37,26.7,80.0
1293,30.614720000000002,-96.33550000000001,1.0,1619537518800,['heavy traffic'],S37,23.3,74.0
1294,30.6201,-96.34366000000001,3.0,1619541396000,['High speed of traffic'],S37,24.4,76.0
1295,30.61717,-96.31662000000001,2.0,1619617444800,['missed turn and traffic'],S37,23.3,74.0
1296,30.621740000000003,-96.34198,3.0,1619618919000,['High speed of traffic'],S37,23.9,75.0
1297,30.630740000000003,-96.36002,2.0,1619636400000,"['Litter (dumping, broken glass weeds, graffiti)']",S37,29.4,85.0
1298,30.62777,-96.35923000000001,2.0,1619827959600,['High speed of traffic'],S37,22.2,72.0
1299,30.628780000000003,-96.35917,1.0,1619832049200,"['j walking pedestrians', 'High speed of traffic', 'High speed of traffic']",S37,21.7,71.0
1300,30.62188,-96.34332,3.0,1619972877600,['Crosswalk and pedestrian light missing'],S37,24.4,76.0
1301,30.622510000000002,-96.34104,3.0,1619991994800,['High speed of traffic'],S37,30.0,86.0
1302,30.624700000000004,-96.35239000000001,2.0,1620521721000,['Rowdy people'],S37,28.3,83.0
1303,30.654920000000004,-96.36977,1.0,1620524262000,['traffic'],S37,26.7,80.0
1304,30.616180000000004,-96.34899000000001,3.0,1620569689500,"['Crosswalk and pedestrian light missing', 'High speed of traffic', 'No benches', 'took a wrong turn']",S37,25.6,78.0
1305,30.621980000000004,-96.3379,2.0,1620600058800,['Crosswalk and pedestrian light missing'],S37,29.4,85.0
1306,30.6244,-96.33983,3.0,1620607892400,['Crosswalk and pedestrian light missing'],S37,29.4,85.0
1307,30.6169,-96.34844000000001,2.0,1620609536100,"['High speed of traffic', 'No sidewalk', 'high speed traffic']",S37,27.8,82.0
1308,30.629600000000003,-96.36083,3.0,1620701374800,"['High speed of traffic', 'Poor walking surface', 'Lack of street lights']",S37,21.7,71.0
1309,30.630330000000004,-96.35907,2.0,1620701928600,['Poor walking surface'],S37,21.7,71.0
1310,30.622100000000003,-96.34189,2.0,1620742923000,['Rowdy people'],S37,22.2,72.0
1311,30.61662,-96.34909,2.0,1620764987100,"['High speed of traffic', 'Poor walking surface', 'No sidewalk', 'fast driving']",S37,31.7,89.0
1312,30.620240000000003,-96.34738,3.0,1620830595000,"['Crosswalk and pedestrian light missing', 'Poor walking surface']",S37,17.8,64.0
1313,30.62243,-96.34104,2.0,1620848689200,"['High speed of traffic', 'Rowdy people']",S37,18.9,66.0
1314,30.62074,-96.34465,1.0,1620852352500,['Poor walking surface'],S37,18.9,66.0
1315,30.634230000000002,-96.35453000000001,2.0,1620854568000,['Poor walking surface'],S37,18.3,65.0
1316,30.628750000000004,-96.35905000000001,2.0,1620857179200,['Rowdy people'],S37,18.9,66.0
1317,30.616220000000002,-96.34783,3.0,1620906840000,"['No sidewalk', 'Lack of crosswalk', 'No benches', 'high speed traffic']",S37,16.1,61.0
1318,30.622120000000002,-96.35398,1.0,1620954780000,['fast'],S37,23.3,74.0
1319,30.619640000000004,-96.34726,3.0,1620956901000,['Rowdy people'],S37,23.3,74.0
1320,30.61942,-96.34661000000001,4.0,1620960217200,['Rowdy people'],S37,22.8,73.0
1321,30.629400000000004,-96.33981000000001,2.0,1618447288800,"['Litter (dumping, broken glass weeds, graffiti)', 'Poor walking surface', 'Steep sidewalk slope', 'No sidewalk', 'Lack of crosswalk', 'No benches']",S28,22.8,73.0
1322,30.612060000000003,-96.33122,4.0,1618494982200,['construction on the road'],S28,16.1,61.0
1323,30.624700000000004,-96.3438,2.0,1618800811500,['I got lost and needed to double check my route'],S28,15.6,60.0
1324,30.605120000000003,-96.33874,3.0,1618883868000,['construction zone'],S28,20.0,68.0
1325,30.617890000000003,-96.32249,1.0,1618898791200,['construction on road'],S28,14.4,58.0
1326,30.62637,-96.33988000000001,3.0,1619321310000,"['Crosswalk and pedestrian light missing', 'Rowdy people', 'Tree missing', 'Lack of street lights', 'Lack of crosswalk']",S28,20.0,68.0
1327,30.62863,-96.34198,4.0,1619483219400,"['slow moving traffic', 'Litter (dumping, broken glass weeds, graffiti)', 'bugs', 'Poor walking surface', 'No sidewalk', 'Lack of street lights']",S28,26.7,80.0
1328,30.618610000000004,-96.32350000000001,1.0,1619488143600,['construction'],S28,25.6,78.0
1329,30.62657,-96.34069000000001,3.0,1619564724600,"['Poor walking surface', 'No sidewalk', 'Lack of street lights']",S28,25.0,77.0
1330,30.610670000000002,-96.34670000000001,1.0,1619577013200,['Poor walking surface'],S28,24.4,76.0
1331,29.65932,-95.71675,4.0,1619638905600,['Construction'],S28,30.6,87.0
1332,30.6048,-96.33899000000001,2.0,1619642034000,['construction and traffic were particularly bad'],S28,29.4,85.0
1333,30.628130000000002,-96.33652000000001,2.0,1620099158100,"['busses passing very close', 'Litter (dumping, broken glass weeds, graffiti)', 'No sidewalk', 'Lack of street lights']",S28,26.1,79.0
1334,30.625700000000002,-96.34013,2.0,1620185310000,"['Poor walking surface', 'No sidewalk', 'Lack of street lights', 'Lack of crosswalk']",S28,20.0,68.0
1335,30.62554,-96.33984000000001,3.0,1620266677800,"['Crosswalk and pedestrian light missing', 'Poor walking surface', 'No sidewalk', 'Rowdy people', 'Litter (dumping, broken glass weeds, graffiti)', 'No sidewalk', 'Lack of street lights', 'Lack of crosswalk', 'No benches']",S28,22.8,73.0
1336,30.625410000000002,-96.34214000000001,2.0,1620315498000,"['Poor walking surface', 'Blocked sidewalk', 'No sidewalk', 'Lack of street lights', 'Lack of crosswalk', 'No benches']",S28,22.2,72.0
1337,30.62665,-96.33754,4.0,1620447822000,"['cracked pavement', 'Abandoned vehicle', 'police', 'Blocked sidewalk', 'No sidewalk', 'No benches']",S28,21.7,71.0
1338,30.625380000000003,-96.34215,3.0,1620492665400,"['Crosswalk and pedestrian light missing', 'Poor walking surface', 'No sidewalk', 'Lack of crosswalk', 'No benches']",S28,26.1,79.0
1339,30.626790000000003,-96.33732,3.0,1620702048000,"['Litter (dumping, broken glass weeds, graffiti)', 'bad smell and cops', 'Lack of street lights']",S28,21.1,70.0
1340,30.626310000000004,-96.33824000000001,3.0,1620956164800,"['Lots of bugs', 'No sidewalk', 'Lack of street lights']",S28,23.3,74.0
1341,30.626640000000002,-96.3375,2.0,1621136491200,"['Rowdy people', 'Blocked sidewalk', 'No sidewalk']",S28,23.3,74.0
1342,30.622880000000002,-96.34067,3.0,1621214616900,"['Poor walking surface', 'High speed of traffic', 'Rowdy people']",S28,23.9,75.0
1343,30.623970000000003,-96.34014,3.0,1621216500600,"['Rowdy people', 'Litter (dumping, broken glass weeds, graffiti)', 'Blocked sidewalk', 'No benches']",S28,23.9,75.0
1344,30.630090000000003,-96.36038,1.0,1619034749400,['High speed of traffic'],S36,17.2,63.0
1345,30.630630000000004,-96.36024,1.0,1619139928800,['Abandoned vehicle'],S36,19.4,67.0
1346,30.630260000000003,-96.36048000000001,,1619224326000,[],S36,19.4,67.0
1347,30.629810000000003,-96.36016000000001,1.0,1619314216800,['No sidewalk'],S36,23.3,74.0
1348,30.631320000000002,-96.35933000000001,1.0,1619400757200,['No sidewalk'],S36,25.0,77.0
1349,30.629240000000003,-96.35859,2.0,1619491918500,['No sidewalk'],S36,23.9,75.0
1350,30.629700000000003,-96.3601,1.0,1619569434000,['No sidewalk'],S36,25.0,77.0
1351,30.631180000000004,-96.35960000000001,1.0,1619652460800,['No sidewalk'],S36,28.3,83.0
1352,30.631320000000002,-96.35896000000001,1.0,1619756886000,['No sidewalk'],S36,23.3,74.0
1353,30.630580000000002,-96.36024,1.0,1619832996000,"['No sidewalk', 'Lack of street lights']",S36,21.7,71.0
1354,30.629910000000002,-96.36030000000001,2.0,1619920578000,"['No sidewalk', 'No benches']",S36,20.6,69.0
1355,30.630670000000002,-96.36024,1.0,1620003964500,['No sidewalk'],S36,27.2,81.0
1356,30.630180000000003,-96.36037,1.0,1620268618200,['No sidewalk'],S36,22.8,73.0
1357,30.614250000000002,-96.33716000000001,2.0,1620327054900,"['No benches', 'Tree missing', 'Steep sidewalk slope']",S36,27.2,81.0
1358,30.616300000000003,-96.34017000000001,1.0,1620329486400,['No benches'],S36,27.8,82.0
1359,30.605010000000004,-96.35084,1.0,1620336000900,['No sidewalk'],S36,28.9,84.0
1360,30.613760000000003,-96.34107,2.0,1620342545400,"['16', 'No sidewalk']",S36,28.9,84.0
1361,30.630750000000003,-96.35929,3.0,1620366762600,"['No sidewalk', 'High speed of traffic']",S36,22.8,73.0
1362,30.631110000000003,-96.35874000000001,1.0,1620449659500,['No sidewalk'],S36,21.7,71.0
1363,30.65969,-96.35962,3.0,1620523502400,"['No sidewalk', 'Litter (dumping, broken glass weeds, graffiti)']",S36,26.7,80.0
1364,30.62948,-96.35894,1.0,1621473451800,['Poor walking surface'],S52,22.2,72.0
1365,30.629450000000002,-96.35986000000001,1.0,1621559828400,"['Weather condition', 'No benches', 'Lack of crosswalk']",S52,26.1,79.0
1366,30.628830000000004,-96.35914000000001,1.0,1621643653200,['Poor walking surface'],S52,25.6,78.0
1367,30.62901,-96.35932000000001,1.0,1621729588200,['rain'],S52,25.6,78.0
1368,30.631300000000003,-96.35942000000001,1.0,1621820546700,['Weather condition'],S52,21.7,71.0
1369,30.629610000000003,-96.35995000000001,,1621820741100,['Weather condition'],S52,21.7,71.0
1370,30.631290000000003,-96.35937000000001,1.0,1621917153000,['Weather condition'],S52,22.2,72.0
1371,30.630330000000004,-96.35796,1.0,1621988636100,['Poor walking surface'],S52,26.1,79.0
1372,30.630810000000004,-96.35836,1.0,1622078644200,"['Crosswalk and pedestrian light missing', 'Lack of street lights', 'No benches', 'Unattended dogs']",S52,29.4,85.0
1373,30.629980000000003,-96.36034000000001,,1622079834000,[],S52,29.4,85.0
1374,30.63012,-96.35784000000001,1.0,1622172615600,"['Steep sidewalk slope', 'No benches', 'Poor walking surface']",S52,27.2,81.0
1375,30.63126,-96.35908,1.0,1622172779400,['Poor walking surface'],S52,27.2,81.0
1376,30.62995,-96.35779000000001,,1622243934000,['Weather condition'],S52,27.2,81.0
1377,30.629530000000003,-96.35827,,1622243310000,[],S52,27.2,81.0
1378,30.629620000000003,-96.35976000000001,1.0,1622340373800,"['Crosswalk and pedestrian light missing', 'No sidewalk', 'Poor walking surface']",S52,27.8,82.0
1379,30.628860000000003,-96.35878000000001,1.0,1622340130200,['Blocked sidewalk'],S52,27.8,82.0
1380,30.629710000000003,-96.35774,1.0,1622424535800,['Poor walking surface'],S52,27.2,81.0
1381,30.629960000000004,-96.36029,1.0,1622425619400,['High speed of traffic'],S52,27.2,81.0
1382,30.628830000000004,-96.35883000000001,1.0,1622507992800,['High speed of traffic'],S52,28.9,84.0
1383,30.629330000000003,-96.35974,1.0,1622597291400,['Tree missing'],S52,26.1,79.0
1384,30.631220000000003,-96.35883000000001,1.0,1622678949300,['Poor walking surface'],S52,29.4,85.0
1385,30.629780000000004,-96.35776000000001,,1622767746900,['Rowdy people'],S52,21.7,71.0
1386,30.623810000000002,-96.35139000000001,3.0,1619563349400,"['Abandoned vehicle', 'Weather condition', 'Poor walking surface', 'No sidewalk', 'No benches']",S38,25.6,78.0
1387,30.62355,-96.35114,3.0,1619649829200,['Rowdy people'],S38,28.9,84.0
1388,30.61023,-96.34270000000001,3.0,1619734023000,"['Weather condition', 'Poor walking surface', 'Blocked sidewalk', 'Steep sidewalk slope', 'No sidewalk']",S38,27.2,81.0
1389,30.624920000000003,-96.35261000000001,5.0,1619734202400,['Weather condition'],S38,27.2,81.0
1390,30.619670000000003,-96.34938000000001,4.0,1619735910600,['Weather condition'],S38,27.2,81.0
1391,30.625170000000004,-96.35305000000001,2.0,1619837648400,"['I needed to merge lanes but my side mirrors were getting icy and I couldnt see very well', 'Weather condition', 'Lack of street lights']",S38,21.7,71.0
1392,30.627810000000004,-96.35709000000001,3.0,1619915581800,['Weather condition'],S38,20.6,69.0
1393,30.621630000000003,-96.34903000000001,3.0,1619918079000,"['Litter (dumping, broken glass weeds, graffiti)', 'Weather condition', 'Poor walking surface']",S38,20.6,69.0
1394,30.61043,-96.3426,4.0,1619920090200,"['Litter (dumping, broken glass weeds, graffiti)', 'Weather condition', 'Poor walking surface', 'Poor walking surface', 'Steep sidewalk slope', 'No sidewalk', 'No benches']",S38,20.6,69.0
1395,30.618460000000002,-96.34548000000001,,1619997133200,"['High speed of traffic', 'No benches']",S38,29.4,85.0
1396,30.62655,-96.35558,3.0,1620088656000,['High speed of traffic'],S38,30.0,86.0
1397,30.621850000000002,-96.34929000000001,3.0,1620176755200,"['Crosswalk and pedestrian light missing', 'High speed of traffic']",S38,22.8,73.0
1398,30.616190000000003,-96.34344,3.0,1620264154800,"['Rowdy people', 'Tree missing', 'Poor walking surface', 'highway traffic', 'Unattended dogs', 'Unattended dogs', 'Rowdy people', 'Blocked sidewalk', 'No sidewalk', 'No benches']",S38,23.9,75.0
1399,30.616350000000004,-96.34297000000001,2.0,1620264278400,"['Rowdy people', 'Weather condition', 'Poor walking surface']",S38,23.9,75.0
1400,30.62103,-96.34833,3.0,1620349052400,"['unknown area at night', 'Unattended dogs', 'Unattended dogs', 'No sidewalk', 'No benches']",S38,28.3,83.0
1401,30.61766,-96.3465,2.0,1620437127600,"['Litter (dumping, broken glass weeds, graffiti)']",S38,26.1,79.0
1402,30.628390000000003,-96.35841,3.0,1620534254700,['Unattended dogs'],S38,24.4,76.0
1403,30.619360000000004,-96.34893000000001,1.0,1620688878000,"['Litter (dumping, broken glass weeds, graffiti)']",S38,25.0,77.0
1404,30.620250000000002,-96.34748,2.0,1620775830000,"['Weather condition', 'Poor walking surface']",S38,18.9,66.0
1405,30.61821,-96.34784,1.0,1620857275500,"['Litter (dumping, broken glass weeds, graffiti)']",S38,18.9,66.0
1406,30.626590000000004,-96.35609000000001,,1620858782100,['Poor walking surface'],S38,18.9,66.0
1407,30.618420000000004,-96.34561000000001,3.0,1620944520000,['High speed of traffic'],S38,25.6,78.0
1408,30.624070000000003,-96.35174,4.0,1620945482400,"['No benches', 'Crosswalk and pedestrian light missing', 'Poor walking surface', 'No sidewalk']",S38,25.6,78.0
1409,30.626780000000004,-96.35506000000001,1.0,1620946952400,['Weather condition'],S38,25.0,77.0
1410,30.625930000000004,-96.34481000000001,2.0,1621222140000,['Lack of street lights'],S38,22.2,72.0
1411,30.631200000000003,-96.35962,2.0,1621472958300,['Poor walking surface'],S53,22.2,72.0
1412,30.629080000000002,-96.35871,3.0,1621559976000,['Unattended dogs'],S53,26.1,79.0
1413,30.629980000000003,-96.35776000000001,3.0,1621643200500,['Basketball came on to me'],S53,25.6,78.0
1414,30.628780000000003,-96.35897000000001,3.0,1621729608000,"['Numbers of the signal', 'High speed of traffic', 'Weather condition']",S53,25.6,78.0
1415,30.630550000000003,-96.35819000000001,2.0,1621820425800,"['Poor walking surface', 'Lack of street lights']",S53,21.7,71.0
1416,30.630370000000003,-96.35810000000001,2.0,1621916355600,"['Poor walking surface', 'Lack of street lights']",S53,22.2,72.0
1417,30.630640000000003,-96.35832,3.0,1621988688000,['Weather condition'],S53,26.1,79.0
1418,30.631280000000004,-96.35924000000001,1.0,1622079625500,['Unattended dogs'],S53,29.4,85.0
1419,30.629230000000003,-96.35819000000001,3.0,1622173179600,['Poor walking surface'],S53,27.2,81.0
1420,30.629610000000003,-96.35993,4.0,1622244316200,['Weather condition'],S53,27.2,81.0
1421,30.630740000000003,-96.36002,2.0,1622339130000,"['Litter (dumping, broken glass weeds, graffiti)']",S53,28.9,84.0
1422,30.628780000000003,-96.35917,1.0,1622425767600,"['j walking pedestrians', 'High speed of traffic', 'High speed of traffic']",S53,27.2,81.0
1423,30.628880000000002,-96.35881,3.0,1622507669400,['This app not working properly'],S53,28.9,84.0
1424,30.629440000000002,-96.35990000000001,1.0,1622597238000,['Rowdy people'],S53,26.1,79.0
1425,30.63051,-96.35795,2.0,1622678871900,"['Litter (dumping, broken glass weeds, graffiti)']",S53,29.4,85.0
1426,30.629130000000004,-96.35864000000001,2.0,1622768915400,"['Litter (dumping, broken glass weeds, graffiti)']",S53,21.1,70.0
1427,30.62946,-96.33671000000001,2.0,1620387123000,['High speed of traffic'],S39,17.8,64.0
1428,30.606830000000002,-96.35178,2.0,1620391244400,['Wrist band not connected properly'],S39,17.8,64.0
